,ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
7282,2019-03-03T23:03:20Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",192536,US,75.84.183.73,unknown,Waste It On Me (feat. BTS),Steve Aoki,Waste It On Me (feat. BTS),spotify:track:2r1T6xGTVaNAqBoPH4lZEE,,,,trackdone,trackdone,True,,False,1551654006185,False
7283,2019-03-03T23:05:27Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",127426,US,75.84.183.73,unknown,Calm Down,G-Eazy,When It's Dark Out,spotify:track:7xq3uN2toVZ8IbNzfTucyJ,,,,trackdone,trackdone,True,,False,1551654199225,False
7284,2019-03-03T23:09:52Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",264521,US,75.84.183.73,unknown,"Bo$$ (feat. Yultron, 로꼬 Loco & Ugly Duck)",Jay Park,Worldwide,spotify:track:1DK1WFURV0LDZXj7ng5AUh,,,,trackdone,trackdone,True,,False,1551654327203,False
7285,2019-03-03T23:14:45Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",210320,US,75.84.183.73,unknown,Champion - Remix,Fall Out Boy,Champion,spotify:track:6PurllVXXGL1s6UkLtzMVF,,,,trackdone,trackdone,True,,False,1551654673303,False
7286,2019-03-03T23:16:16Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",89769,US,75.84.183.73,unknown,Base Line,j-hope,Hope World,spotify:track:464jQiBOieEQBuo48qnPJl,,,,trackdone,trackdone,True,,False,1551654884124,False
7287,2019-03-03T23:19:34Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",196335,US,75.84.183.73,unknown,Bingle Bingle,B-BOMB,Blooming Period,spotify:track:4RUyWYMemnpBePGgZ0VNgJ,,,,trackdone,trackdone,True,,False,1551654974374,False
7288,2019-03-03T23:22:47Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",193573,US,75.84.183.73,unknown,VENI VIDI VICI,ZICO,Gallery,spotify:track:0gZ8XUDJV8JFLuSselv5Pq,,,,trackdone,trackdone,True,,False,1551655171202,False
7289,2019-03-03T23:26:51Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",244587,US,75.84.183.73,unknown,Come Back Home,BTS,Come Back Home,spotify:track:5dEaQCUCJIQyJs5qVZYXOC,,,,trackdone,trackdone,True,,False,1551655365288,False
7290,2019-03-03T23:31:40Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",225525,US,75.84.183.73,unknown,Good Life (with G-Eazy & Kehlani),G-Eazy,Good Life (with G-Eazy & Kehlani),spotify:track:1Eck97uRMlprKOOJN9oO1E,,,,trackdone,trackdone,True,,False,1551655672795,False
7291,2019-03-03T23:35:08Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",207026,US,75.84.183.73,unknown,BERMUDA TRIANGLE,ZICO,BERMUDA TRIANGLE,spotify:track:0hRVm06wtH5HsmPetg1W9t,,,,trackdone,trackdone,True,,False,1551655898766,False
7292,2019-03-03T23:38:31Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",204326,US,75.84.183.73,unknown,몸매 Mommae (feat. Ugly Duck),Jay Park,Worldwide,spotify:track:0wTwQC1TBfmARocEljNDZs,,,,trackdone,trackdone,True,,False,1551656106310,False
7293,2019-03-03T23:43:10Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",277970,US,75.84.183.73,unknown,Change,RM,Change,spotify:track:1UBp6NPWRYWEqvRtFwIvZO,,,,trackdone,trackdone,True,,False,1551656311134,False
7294,2019-03-04T15:09:27Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",55746,US,107.77.165.11,unknown,Give It to Me,Agust D,Agust D,spotify:track:5eXlvP0dxI3Xo2ngmNoj9X,,,,trackdone,unexpected-exit-while-paused,True,,False,1551656636442,False
7295,2019-03-04T15:12:46Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",183995,US,107.77.164.131,unknown,Eureka,ZICO,Gallery,spotify:track:7CCNaQPv7eS74h6AmUMV59,,,,fwdbtn,trackdone,True,,False,1551712152609,False
7296,2019-03-04T15:15:04Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",90000,US,107.77.164.25,unknown,BTS Cypher 4,BTS,Wings,spotify:track:1QWxddJmOhQb1vDdyTipMR,,,,fwdbtn,unexpected-exit,True,,False,1551712361486,False
7297,2019-03-04T15:24:10Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",294463,US,173.196.129.155,unknown,BTS Cypher 4,BTS,Wings,spotify:track:1QWxddJmOhQb1vDdyTipMR,,,,appload,trackdone,True,,False,1551712488340,False
7298,2019-03-04T15:28:26Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",255266,US,173.196.129.155,unknown,Mugunghwa,Mad Clown,Show Me the Money 5 Episode 1,spotify:track:52VXAirjcHcdwKC5zO561w,,,,trackdone,trackdone,True,,False,1551713049312,False
7299,2019-03-04T15:31:35Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",188235,US,173.196.129.155,unknown,Waste It On Me - Slushii Remix,Steve Aoki,Waste It On Me,spotify:track:1euVAbcwOwn6N7z11ZWzXX,,,,trackdone,trackdone,True,,False,1551713305146,False
7300,2019-03-04T15:34:01Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",136010,US,173.196.129.155,unknown,And July,HEIZE,And July,spotify:track:0Yz3F0UGDibDe8uU69zmjn,,,,appload,trackdone,False,,False,1551713497435,False
7301,2019-03-04T15:38:30Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",205611,US,173.196.129.155,unknown,Overdose,EXO-K,Overdose - The 2nd Mini Album,spotify:track:5NSPsOGVNWYOMeeyZPF7HY,,,,trackdone,trackdone,False,,False,1551713703789,False
7302,2019-03-04T15:43:25Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",294463,US,173.196.129.155,unknown,BTS Cypher 4,BTS,Wings,spotify:track:1QWxddJmOhQb1vDdyTipMR,,,,trackdone,trackdone,False,,False,1551713909928,False
7303,2019-03-04T15:46:53Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",207026,US,173.196.129.155,unknown,BERMUDA TRIANGLE,ZICO,BERMUDA TRIANGLE,spotify:track:0hRVm06wtH5HsmPetg1W9t,,,,trackdone,trackdone,False,,False,1551714204868,False
7304,2019-03-04T15:50:21Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",186295,US,173.196.129.155,unknown,DRAMARAMA,MONSTA X,THE CODE,spotify:track:1BSncOsSJPQkpl29QM0ipj,,,,trackdone,trackdone,False,,False,1551714412383,False
7305,2019-03-04T17:15:13Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",1001,US,173.196.129.155,unknown,Get It,PRISTIN V,Like a V,spotify:track:6sOBI67H8F3S1cNS6CM5p7,,,,trackdone,unexpected-exit,False,,True,1551714599306,False
7306,2019-03-05T14:22:40Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",204346,US,75.84.183.73,unknown,Believer,Imagine Dragons,Evolve,spotify:track:0pqnGHJpmpxLKifKRmU6WP,,,,clickrow,trackdone,True,,False,1551795553454,False
7307,2019-03-05T14:26:02Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",202453,US,75.84.183.73,unknown,Mayores,Becky G,Mayores,spotify:track:7JNh1cfm0eXjqFVOzKLyau,,,,trackdone,trackdone,True,,False,1551795757229,False
7308,2019-03-05T14:31:26Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",190453,US,75.84.183.73,unknown,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,Nine Track Mind,spotify:track:7rl1z4j7MurMDnn9rHh4M2,,,,trackdone,trackdone,True,,False,1551796037154,False
7309,2019-03-05T15:23:37Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",46927,US,173.196.129.153,unknown,Almost Love,Sabrina Carpenter,Singular Act I,spotify:track:1yXFAwSMDZmX2ZyDLLyQ9s,,,,trackdone,logout,True,,False,1551796284807,False
7310,2019-03-06T00:38:32Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",165717,US,75.84.183.73,unknown,Almost Love,Sabrina Carpenter,Singular Act I,spotify:track:1yXFAwSMDZmX2ZyDLLyQ9s,,,,trackdone,endplay,True,,False,1551832540265,False
7311,2019-03-06T00:42:10Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",195519,US,75.84.183.73,unknown,I'm a Mess,Bebe Rexha,Expectations,spotify:track:04ZTP5KsCypmtCmQg5tH9R,,,,trackdone,trackdone,True,,False,1551832732441,False
7312,2019-03-06T00:45:20Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",189466,US,75.84.183.73,unknown,Natural,Imagine Dragons,Origins,spotify:track:2FY7b99s15jUprqC0M5NCT,,,,trackdone,trackdone,True,,False,1551832928558,False
7313,2019-03-06T00:48:26Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",185040,US,75.84.183.73,unknown,Mi Gente,J Balvin,Vibras,spotify:track:7COfe3P7KgfwDwIRB8LIDw,,,,trackdone,trackdone,True,,False,1551833118586,False
7314,2019-03-06T00:51:55Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",209423,US,75.84.183.73,unknown,Black Widow,Iggy Azalea,The New Classic,spotify:track:7pNC5ZIKtwUK0ReSpM3P9f,,,,trackdone,trackdone,True,,False,1551833303968,False
7315,2019-03-06T00:55:10Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",193733,US,75.84.183.73,unknown,Me And My Broken Heart,Rixton,Let The Road,spotify:track:1oew3nFNY3vMacJAsvry0S,,,,trackdone,trackdone,True,,False,1551833513923,False
7316,2019-03-06T00:59:19Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",248666,US,75.84.183.73,unknown,Stereo Love - Original,Edward Maya,Stereo Love,spotify:track:1aklRy3btsbucImSXvR2SY,,,,trackdone,trackdone,True,,False,1551833708327,False
7317,2019-03-06T01:00:10Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",47330,US,75.84.183.73,unknown,Animals,Maroon 5,V,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,,,,trackdone,fwdbtn,True,,False,1551833957432,False
7318,2019-03-06T01:03:27Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",196786,US,75.84.183.73,unknown,La Da Dee,Cody Simpson,Surfers Paradise,spotify:track:6f3Kn4QtwZPU2IvwwDSbLF,,,,fwdbtn,trackdone,True,,False,1551834006249,False
7319,2019-03-06T01:06:51Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",202620,US,75.84.183.73,unknown,FRIENDS,Marshmello,FRIENDS,spotify:track:08bNPGLD8AhKpnnERrAc6G,,,,trackdone,trackdone,True,,False,1551834205493,False
7320,2019-03-06T01:09:31Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",158800,US,75.84.183.73,unknown,Reggaeton,J Balvin,Reggaeton,spotify:track:2D3z17LBMJ2HEHeBFFjTLi,,,,trackdone,trackdone,True,,False,1551834408743,False
7321,2019-03-06T01:14:53Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",226246,US,75.84.183.73,unknown,Sipping My life (Bonus Track),John Park,INNER CHILD,spotify:track:1ndZ37FOUNqW7PNWYJvPYk,,,,trackdone,trackdone,True,,False,1551834656778,False
7322,2019-03-06T01:19:34Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",233173,US,75.84.183.73,unknown,Neon Lights,Demi Lovato,Demi,spotify:track:34MJ07N9Bhu6iKPaxSVnCT,,,,trackdone,trackdone,True,,False,1551834891745,False
7323,2019-03-06T01:23:06Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",217306,US,75.84.183.73,unknown,Havana (feat. Young Thug),Camila Cabello,Camila,spotify:track:1rfofaqEpACxVEHIZBJe6W,,,,trackdone,trackdone,True,,False,1551835165952,False
7324,2019-03-06T01:27:15Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",248950,US,75.84.183.73,unknown,這不是我,Aaron Yan,「愛上兩個我」主題曲,spotify:track:4KWjJbNF7OqooRmQUQBNdS,,,,trackdone,trackdone,True,,False,1551835383947,False
7325,2019-03-06T01:32:42Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",245146,US,75.84.183.73,unknown,多餘的我,Aaron Yan,DRAMA,spotify:track:6MiT7NMvI4rBJmmHxxm4VT,,,,trackdone,trackdone,True,,False,1551835714871,False
7326,2019-03-06T01:36:01Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",197877,US,75.84.183.73,unknown,Now Or Later (You Can Get This),Big Dirk,Now Or Later (You Can Get This),spotify:track:0jysLUjCFKjunmlPcj1JIY,,,,trackdone,trackdone,True,,False,1551835960694,False
7327,2019-03-06T01:39:36Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",214506,US,75.84.183.73,unknown,Ride,Twenty One Pilots,Blurryface,spotify:track:2Z8WuEywRWYTKe1NybPQEW,,,,trackdone,trackdone,True,,False,1551836158851,False
7328,2019-03-06T01:43:37Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",239857,US,75.84.183.73,unknown,1/2,Aaron Yan,「愛上兩個我」主題曲,spotify:track:5ktSL7FWv4njCadki8koMt,,,,trackdone,trackdone,True,,False,1551836373967,False
7329,2019-03-06T01:49:26Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",207853,US,75.84.183.73,unknown,Adictiva,Daddy Yankee,Adictiva,spotify:track:6MJUCumnQsQEKbCy28tbCP,,,,trackdone,trackdone,True,,False,1551836696104,False
7330,2019-03-06T01:52:56Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",195840,US,75.84.183.73,unknown,Chantaje (feat. Maluma),Shakira,El Dorado,spotify:track:6mICuAdrwEjh6Y6lroV2Kg,,,,trackdone,trackdone,True,,False,1551836964275,False
7331,2019-03-06T01:56:18Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",201240,US,75.84.183.73,unknown,Whatever It Takes,Imagine Dragons,Evolve,spotify:track:6Qn5zhYkTa37e91HC1D7lb,,,,trackdone,trackdone,True,,False,1551837174598,False
7332,2019-03-06T01:59:06Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",164764,US,75.84.183.73,unknown,Ponle,Rvssian,Ponle,spotify:track:28O1p0bQXH2F6Qn8jBZZR4,,,,trackdone,trackdone,True,,False,1551837376336,False
7333,2019-03-06T02:37:35Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",162163,US,75.84.183.73,unknown,Start Again (feat. Logic),OneRepublic,13 Reasons Why,spotify:track:1Nj2oBISdFDSF8eDuXcALz,,,,trackdone,logout,True,,False,1551837605896,False
7334,2019-03-06T14:23:03Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",3633,US,75.84.183.73,unknown,Start Again (feat. Logic),OneRepublic,13 Reasons Why,spotify:track:1Nj2oBISdFDSF8eDuXcALz,,,,appload,trackdone,True,,False,1551882167965,False
7335,2019-03-06T14:26:34Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",210840,US,75.84.183.73,unknown,Heart Attack,Demi Lovato,Demi,spotify:track:1V6gIisPpYqgFeWbMLI0bA,,,,trackdone,trackdone,True,,False,1551882181586,False
7336,2019-03-06T14:30:36Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",235545,US,75.84.183.73,unknown,Girls Like You (feat. Cardi B) - Cardi B Version,Maroon 5,Red Pill Blues,spotify:track:6V1bu6o1Yo5ZXnsCJU8Ovk,,,,trackdone,trackdone,True,,False,1551882392986,False
7337,2019-03-06T14:33:57Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",200853,US,75.84.183.73,unknown,How Long,Charlie Puth,Voicenotes,spotify:track:6wmAHw1szh5RCKSRjiXhPe,,,,trackdone,trackdone,True,,False,1551882634369,False
7338,2019-03-06T14:39:39Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",247426,US,75.84.183.73,unknown,Wake Me Up,Avicii,True,spotify:track:4h8VwCb1MTGoLKueQ1WgbD,,,,trackdone,trackdone,True,,False,1551882921396,False
7339,2019-03-06T15:27:41Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",124122,US,75.84.183.73,unknown,New Rules,Dua Lipa,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,,,,trackdone,logout,True,,False,1551883177446,False
7340,2019-03-07T02:26:17Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",86683,US,75.84.183.73,unknown,New Rules,Dua Lipa,Dua Lipa,spotify:track:2ekn2ttSfGqwhhate0LSR0,,,,trackdone,endplay,True,,False,1551925488713,False
7341,2019-03-07T02:30:27Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",208373,US,75.84.183.73,unknown,Don't Let Me Down,The Chainsmokers,Don't Let Me Down,spotify:track:1i1fxkWeaMmKEB4T7zqbzK,,,,trackdone,trackdone,True,,False,1551925615975,False
7342,2019-03-07T02:34:42Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",251466,US,75.84.183.73,unknown,"Me, Myself & I",G-Eazy,When It's Dark Out,spotify:track:40YcuQysJ0KlGQTeGUosTC,,,,trackdone,trackdone,True,,False,1551925824876,False
7343,2019-03-07T02:38:21Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",205946,US,75.84.183.73,unknown,Let Me Love You,DJ Snake,Encore,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,,,,trackdone,trackdone,True,,False,1551926079818,False
7344,2019-03-07T02:46:32Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",209626,US,75.84.183.73,unknown,Lock Me Up,The Cab,Lock Me Up,spotify:track:72I5gb06T9KIESon4AWY8S,,,,trackdone,trackdone,True,,False,1551926299058,False
7345,2019-03-07T02:50:01Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",208786,US,75.84.183.73,unknown,Attention,Charlie Puth,Voicenotes,spotify:track:5cF0dROlMOK5uNZtivgu50,,,,trackdone,trackdone,True,,False,1551926789970,False
7346,2019-03-07T02:53:42Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",220413,US,75.84.183.73,unknown,Twin Skeleton's (Hotel In NYC),Fall Out Boy,American Beauty/American Psycho,spotify:track:2WWP0IPX9xFjAMraNHX390,,,,trackdone,trackdone,True,,False,1551926999207,False
7347,2019-03-07T02:57:33Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",230000,US,75.84.183.73,unknown,Felices los 4,Maluma,F.A.M.E.,spotify:track:1RouRzlg8OKFeqc6LvdxmB,,,,trackdone,trackdone,True,,False,1551927220229,False
7348,2019-03-07T03:00:52Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",198946,US,75.84.183.73,unknown,Say My Name,David Guetta,7,spotify:track:3MoV1UsAJmz64LHqyiRMp0,,,,trackdone,trackdone,True,,False,1551927450767,False
7349,2019-03-07T03:04:56Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",243490,US,75.84.183.73,unknown,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),spotify:track:4dASQiO1Eoo3RJvt74FtXB,,,,trackdone,trackdone,True,,False,1551927650171,False
7350,2019-03-07T03:09:46Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",207693,US,75.84.183.73,unknown,SUBEME LA RADIO REMIX,Enrique Iglesias,SUBEME LA RADIO REMIX,spotify:track:5XeSiH1cHcz1Lqzxj4qk5P,,,,trackdone,trackdone,True,,False,1551927976067,False
7351,2019-03-07T03:13:17Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",210093,US,75.84.183.73,unknown,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,Nothing but the Beat 2.0,spotify:track:63rbP24OzfaQCJjsHWZXnY,,,,trackdone,trackdone,True,,False,1551928184383,False
7352,2019-03-07T03:16:29Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",192000,US,75.84.183.73,unknown,It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix,Kygo,It Ain't Me (with Selena Gomez),spotify:track:2jRGYG8U5bJzWOH6FLuzvO,,,,trackdone,trackdone,True,,False,1551928394897,False
7353,2019-03-07T03:19:54Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",195706,US,75.84.183.73,unknown,In the Name of Love,Martin Garrix,In the Name of Love,spotify:track:23L5CiUhw2jV1OIMwthR3S,,,,trackdone,trackdone,True,,False,1551928587439,False
7354,2019-03-07T03:24:34Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",192536,US,75.84.183.73,unknown,Waste It On Me (feat. BTS),Steve Aoki,Waste It On Me (feat. BTS),spotify:track:2r1T6xGTVaNAqBoPH4lZEE,,,,trackdone,trackdone,True,,False,1551928874287,False
7355,2019-03-07T03:28:32Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",237866,US,75.84.183.73,unknown,Wait On Me,Rixton,Let The Road,spotify:track:6CLx4X6ovfxFwcBbr5vv59,,,,trackdone,trackdone,True,,False,1551929072005,False
7356,2019-03-07T03:33:08Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",225525,US,75.84.183.73,unknown,Good Life (with G-Eazy & Kehlani),G-Eazy,Good Life (with G-Eazy & Kehlani),spotify:track:1Eck97uRMlprKOOJN9oO1E,,,,trackdone,trackdone,True,,False,1551929310218,False
7357,2019-03-07T03:35:16Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",127426,US,75.84.183.73,unknown,Calm Down,G-Eazy,When It's Dark Out,spotify:track:7xq3uN2toVZ8IbNzfTucyJ,,,,trackdone,trackdone,True,,False,1551929585871,False
7358,2019-03-07T03:38:20Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",152583,US,75.84.183.73,unknown,Glad You Came,AREA21,Glad You Came,spotify:track:7xHfguzndSR2jOpMxzqh3r,,,,appload,trackdone,False,,False,1551929746494,False
7359,2019-03-07T03:38:54Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",16648,US,75.84.183.73,unknown,Come My Way,PLVTINUM,Come My Way,spotify:track:2Dsk7tdA833NKFC20IZJ8O,,,,trackdone,endplay,False,,False,1551929898459,False
7360,2019-03-07T03:39:25Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",24677,US,75.84.183.73,unknown,Cool for the Summer,Demi Lovato,Confident,spotify:track:2zFF6jG5hQArbzcXz3KUWk,,,,fwdbtn,endplay,False,,False,1551929936340,False
7361,2019-03-07T03:42:35Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",190453,US,75.84.183.73,unknown,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,Nine Track Mind,spotify:track:7rl1z4j7MurMDnn9rHh4M2,,,,clickrow,trackdone,False,,False,1551929963302,False
7362,2019-03-07T04:40:52Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",1615,US,75.84.183.73,unknown,Slow Down,Selena Gomez,Stars Dance,spotify:track:2OsEJFTfzfjG4oC92cuP2c,,,,trackdone,logout,False,,False,1551930152959,False
7363,2019-03-07T14:17:33Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",203960,US,75.84.183.73,unknown,Sober,G-Eazy,The Beautiful & Damned,spotify:track:3qk4wRMDlaeagZGjSYbsOV,,,,clickrow,trackdone,True,,False,1551968048104,False
7364,2019-03-07T14:18:06Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",30569,US,75.84.183.73,unknown,GXNZI,Basick,Show Me the Money 4 Episode 4,spotify:track:1ZYon6SdOMzqqpFGsRTjEy,,,,trackdone,fwdbtn,True,,False,1551968251512,False
7365,2019-03-07T14:22:03Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",236480,US,75.84.183.73,unknown,I Mean It (feat. Remo),G-Eazy,These Things Happen,spotify:track:6jmTHeoWvBaSrwWttr8Xvu,,,,fwdbtn,trackdone,True,,False,1551968283637,False
7366,2019-03-07T15:23:55Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",217136,US,173.196.129.145,unknown,GOOD BOY,GD X TAEYANG,GOOD BOY,spotify:track:5rPZMrKqHHVVCYOom7OkFO,,,,trackdone,logout,True,,False,1551968598527,False
7367,2019-03-07T15:24:25Z,a.r.m.y.skylar,"Android OS 8.1.0 API 27 (Xiaomi, Redmi 5A)",29131,US,173.196.129.145,unknown,GOOD BOY,GD X TAEYANG,GOOD BOY,spotify:track:5rPZMrKqHHVVCYOom7OkFO,,,,appload,trackdone,True,,False,1551972235794,False
